id,first_name,last_name,gender
962,Franziskus,Abgottspon,M
963,Guy,Abgrall,M
964,Ceuru,Abgui,M
965,Mohammad,Abhari,M
966,Singh,"Abhimanyu Shekhar",M
967,Master,Abhitab,M
968,Aband,Abhyankar,M
969,Joseph,Abi-Ad,M
970,Philippe,Abia,M
971,Kenza,Abiabdillah,M
972,Georges,Abiad,M
973,Serge,Abiad,M
974,Jorge,Abian,M
975,Nino,Abiatti,M
976,Kamal,Abib,M
977,Sujoto,Abibrolo,M
978,Cyrus,Abidi,M
979,Malik,Abidin,M
980,Zaenal,Abidin,M
981,Hassan,Abidou,M
982,D.,Abidov,M
983,Aesma,Abigov,M
984,"Thomas K.",Abihai,M
985,David,Abiker,M
986,Bertel,Abildgaard,M
987,Klaus,Abildgaard,M
988,Ole,Abildgaard,M
989,"Ulver Skuli",Abildgaard,M
990,Yernar,Abilev,M
991,Adir,Abilkassimov,M
992,Sherkhan,Abilov,M
993,Daniel,Abineri,M
994,John,Abineri,M
995,Sebastian,Abineri,M
996,Roderick,Abinet,M
997,Stephen,Abingdon,M
998,"William L.",Abingdon,M
999,Luiz,Abino,M
1000,Remi,Abiola,M
1001,Yomi,Abioudan,M
1002,John,Abiskaron,M
1003,Yaniv,Abitan,M
1004,Philippe,Abitbol,M
1005,Rony,Abitbol,M
1006,Michaël,Abiteboul,M
1007,"Juan Pablo",Abitia,M
1008,Julian,Abitia,M
1009,Christoper,Abitol,M
1010,Phillippe,Abitol,M
1011,"José María",Abizanda,M
1012,"Martín (II)",Abizanda,M
1013,Simon,Abkarian,M
1014,Alex,Ablamov,M
1015,Andreas,Ablanalb,M
1016,"Billy Joel",Ablaza,M
1017,Lucio,Ablaza,M
1018,Emerson,"Able Jr.",M
1019,Albert,Able,M
1020,Charles,Able,M
1021,Marcus,Able,M
1022,"Will B.",Able,M
1023,Andrew,Ableson,M
1024,Bill,Ableson,M
1025,Lewis,Ablett,M
1026,Mike,Ablett,M
1027,Sean,Abley,M
1028,Aleksandr,Ablizov,M
1029,"Eklu Natey",Ablodev,M
1030,Vyacheslav,Ablotia,M
1031,N.,Ablov,M
1032,Joe,Abner,M
1033,Teddy,Abner,M
1034,British,Abney,M
1035,Don,Abney,M
1036,Mark,Abney,M
1037,Martin,Abney,M
1038,Myles,Abney,M
1039,William,Abney,M
1040,Haitham,"Abo Smra",M
1041,Klevor,Abo,M
1042,Brice,Abo-Métinou,M
1043,Jean-Pierre,Abodi,M
1044,"Nana Fedu",Abodo,M
1045,Béla,Abody,M
1046,Fred,Abog,M
1047,João,Aboim,M
1048,"João Abel",Aboim,M
1049,Skarkmark,Abokar,M
1050,Khaled,"Abol Naga",M
1052,Viktor,Abolduyev,M
1053,Gundars,Abolins,M
1054,Tálvialdis,Abolins,M
1055,Xulio,Abonjo,M
1056,Géza,Abonyi,M
1057,Kevin,Abosch,M
1058,Emile,"Abossolo M'bo",M
1059,Didier,Abot,M
1060,Raymond,Abott,M
1061,Nizar,"Abou Ajar",M
1062,Ezzat,"Abou Aouf",M
1063,Khalil,"Abou Kaalil",M
1064,Fadi,"Abou Khalil",M
1065,Mohamed,"Abou Sawad",M
1066,Walid,"Abou Serhal",M
1067,Charles,Abou,M
1068,Tony,Abou-Ganim,M
1069,"Bassan Lofti",Abou-Ghazala,M
1070,Ezzat,Abou-Oat,M
1071,Amir,Abou-Rass,M
1072,Rocky,Abou-Sakher,M
1073,"Michel 'Gish'",Abou-Samah,M
1074,Nabawa,Abou-Seif,M
1075,Atibou,Aboubacar,M
1076,Touré,Aboubakar,M
1077,John,Aboud,M
1078,Norbert,Aboudahram,M
1079,Khalil,Aboudi,M
1080,Nourdine,Aboudou,M
1081,Gaston,Abougit,M
1082,Fausan,Abouharia,M
1083,Rachid,Abouhilal,M
1084,Amir,Aboulela,M
1085,Abdelmonen,Aboulfoutouh,M
1086,Abel,Abouliaten,M
1087,Ahmed,Abounouom,M
1088,Oulage,Abour,M
1089,Bassem,Abousaid,M
1090,Gautier,About,M
1091,Tamara,Aboutova,M
1092,A.,Abovyan,M
1093,Gerardo,Aboyfer,M
1094,Jorgan,Aboytez,M
1095,Armand,Abplanalp,M
1096,Ignacio,"Abraham Mestre",M
1097,Abraham,Abraham,M
1098,"Alex (II)",Abraham,M
1099,Cesar,Abraham,M
1100,Charles,Abraham,M
1101,Charlie,Abraham,M
1102,Christopher,Abraham,M
1103,Dan,Abraham,M
1104,"David (I)",Abraham,M
1105,Dustin,Abraham,M
1106,Erick,Abraham,M
1107,"F. Murray",Abraham,M
1108,Falconer,Abraham,M
1109,Father,Abraham,M
1110,Hekmat,Abraham,M
1111,Horst,Abraham,M
1112,J.,Abraham,M
1113,Jack,Abraham,M
1114,"Jake (II)",Abraham,M
1115,Joe,Abraham,M
1116,"John (II)",Abraham,M
1117,"John (III)",Abraham,M
1118,"John (IV)",Abraham,M
1119,"John (V)",Abraham,M
1120,Jorge,Abraham,M
1121,Josef,Abraham,M
1122,"Ken (I)",Abraham,M
1123,Larry,Abraham,M
1124,Marc,Abraham,M
1125,Nicolas,Abraham,M
1126,Nik,Abraham,M
1127,P.K.,Abraham,M
1128,"Peter (III)",Abraham,M
1129,"Peter (IV)",Abraham,M
1130,Raimund,Abraham,M
1131,Richard,Abraham,M
1132,Ryan,Abraham,M
1133,Samuel,Abraham,M
1134,Sean,Abraham,M
1135,Thomas,Abraham,M
1136,Tomás,Abraham,M
1138,Bruno,Abraham-Kremer,M
1139,Izzy,Abrahami,M
1140,Ludwig,Abrahami,M
1141,Leszek,Abrahamowicz,M
1143,Andrew,Abrahams,M
1144,Brian,Abrahams,M
1145,Caz,Abrahams,M
1146,Charlie,Abrahams,M
1147,Dale,Abrahams,M
1148,Doug,Abrahams,M
1149,Frederik,Abrahams,M
1150,Guy,Abrahams,M
1151,Harry,Abrahams,M
1152,Herbert,Abrahams,M
1153,Irving,Abrahams,M
1154,Jake,Abrahams,M
1155,Jamie,Abrahams,M
1156,Jerry,Abrahams,M
1157,Jim,Abrahams,M
1158,Jody,Abrahams,M
1159,Joe,Abrahams,M
1160,Jon,Abrahams,M
1161,Jonathan,Abrahams,M
1162,Joseph,Abrahams,M
1163,"Joseph 'Bambi'",Abrahams,M
1164,Mick,Abrahams,M
1165,Mort,Abrahams,M
1166,Paul,Abrahams,M
1167,Randall,Abrahams,M
1168,Taylor,Abrahamse,M
1169,Christer,Abrahamsen,M
1170,Mads,Abrahamsen,M
1171,"Per Morten",Abrahamsen,M
1172,"Peter (I)",Abrahamsen,M
1173,"Peter (II)",Abrahamsen,M
1174,Trond,Abrahamsen,M
1175,"Eric (I)",Abrahamson,M
1176,Peter,Abrahamson,M
1177,Eric,Abrahamsson,M
1178,Hans,Abrahamsson,M
1179,Jakob,Abrahamsson,M
1180,Johan,Abrahamsson,M
1181,L.O.,Abrahamsson,M
1182,Magnus,Abrahamsson,M
1183,Måns,Abrahamsson,M
1184,"Peter L.",Abrahamsson,M
1185,A.,Abrahamyan,M
1186,H.,Abrahamyan,M
1187,Kh.,Abrahamyan,M
1188,Khoren,Abrahamyan,M
1189,V.,Abrahamyan,M
1190,Edward,Abrahms,M
1191,Josef,Abrahám,M
1192,Brunno,Abrahão,M
1193,Guilherme,Abrahão,M
1194,Jamil,Abrahão,M
1195,Pablo,Abraira,M
1196,Flavio,Abraldes,M
1197,Diego,Abrales,M
1198,Adam,Abram,M
1199,Deren,Abram,M
1200,"L. Steve",Abram,M
1201,Martin,Abram,M
1202,"Martin Maria",Abram,M
1203,Norm,Abram,M
1204,Richard,Abram,M
1205,I.,Abramenko,M
1206,Nikolai,Abramenkov,M
1207,Pedro,Abramian,M
1208,Ary,Abramides,M
1209,A.,Abramishvili,M
1210,S.,Abramishvili,M
1211,Spiridon,Abramishvili,M
1212,Nick,Abramoff,M
1214,Anatoli,Abramov,M
1215,Anton,Abramov,M
1216,Gennadi,Abramov,M
1217,"N. (I)",Abramov,M
1218,Oleg,Abramov,M
1219,Valentin,Abramov,M
1220,Vasili,Abramov,M
1221,Vladimir,Abramov,M
1222,Yefim,Abramov,M
1223,Seth,Abramovitch,M
1224,Rafael,Abramovitz,M
1225,Sofiane,Abramovitz,M
1226,Andy,Abramowicz,M
1227,Danny,Abramowicz,M
1228,Leszec,Abramowicz,M
1229,Elkan,Abramowitz,M
1230,Jay,Abramowitz,M
1231,Richie,Abramowitz,M
1232,"Zachary Scott",Abramowitz,M
1233,Klaus,Abramowsky,M
1234,Aaron,Abrams,M
1235,Abe,Abrams,M
1236,Al,Abrams,M
1237,"Alan (II)",Abrams,M
1238,Andy,Abrams,M
1239,Barry,Abrams,M
1240,Bart,Abrams,M
1241,"Creighton Williams",Abrams,M
1242,Daniel,Abrams,M
1243,Dennis,Abrams,M
1244,Dirk,Abrams,M
1245,Dominick,Abrams,M
1246,Doug,Abrams,M
1247,Drew,Abrams,M
1248,Ed,Abrams,M
1249,"Edward Finch",Abrams,M
1250,"Edward R.",Abrams,M
1251,"Eric (II)",Abrams,M
1252,George,Abrams,M
1253,"Gerald W.",Abrams,M
1254,J.J.,Abrams,M
1255,Jacob,Abrams,M
1256,"James (I)",Abrams,M
1257,Jamie,Abrams,M
1258,Jessie,Abrams,M
1259,Jim,Abrams,M
1260,Jimmy,Abrams,M
1261,Kent,Abrams,M
1262,"Kevin (I)",Abrams,M
1263,Matthew,Abrams,M
1265,"Michael (III)",Abrams,M
1266,Mike,Abrams,M
1267,Morris,Abrams,M
1268,Noah,Abrams,M
1269,Philip,Abrams,M
1270,"Reginald 'Motsi Ski'",Abrams,M
1271,Richard,Abrams,M
1272,"Robert (II)",Abrams,M
1273,"Robert (V)",Abrams,M
1274,"Robert L.",Abrams,M
1275,Sid,Abrams,M
1276,Sol,Abrams,M
1277,Solomon,Abrams,M
1278,"Steve (II)",Abrams,M
1279,Tom,Abrams,M
1280,Vernon,Abrams,M
1281,T.,Abramski,M
1282,Haim,Abramsky,M
1283,Roy,Abramsohn,M
1284,Carl,Abramson,M
1285,Hans,Abramson,M
1286,Ivan,Abramson,M
1287,Jeffrey,Abramson,M
1288,Jim,Abramson,M
1289,John,Abramson,M
1290,Joshua,Abramson,M
1291,Keith,Abramson,M
1292,Leopold,Abramson,M
1293,Rick,Abramson,M
1294,Stuart,Abramson,M
1295,"Sven Peter",Abramson,M
1296,Aiastan,Abramyan,M
1297,G.,Abramyan,M
1298,Harut,Abramyan,M
1299,Levon,Abramyan,M
1300,M.,Abramyan,M
1301,Michel,Abran,M
1302,"Frank E.",Abrantes,M
1303,Henri,Abrard,M
1304,Benjamim,Abras,M
1305,Ross,Abrash,M
1306,N.,Abrashin,M
1307,Giò,Abrate,M
1308,Ed,Abratowski,M
1309,Yasar,Abravaya,M
1310,Alberto,Abraão,M
1311,Fidel,Abrego,M
1312,Horácio,Abrego,M
1313,Jesús,Abrego,M
1314,Brad,Abrell,M
1315,Hector,Abremar,M
1316,Leonardo,Abremor,M
1317,Paolo,Abrera,M
1318,Abreu,Abreu,M
1319,Agustín,Abreu,M
1320,Alejandro,Abreu,M
1321,"António (II)",Abreu,M
1322,Aurelio,Abreu,M
1323,Bobby,Abreu,M
1324,Carlos,Abreu,M
1325,Chico,Abreu,M
1326,Danny,Abreu,M
1327,Evaristo,Abreu,M
1328,Felipe,Abreu,M
1329,Gabriel,Abreu,M
1330,Gerson,Abreu,M
1331,Gustavo,Abreu,M
1332,Helder,Abreu,M
1333,"Jorge Luis",Abreu,M
1334,José,Abreu,M
1335,"João Maia",Abreu,M
1336,"Juan Manuel",Abreu,M
1337,Leo,Abreu,M
1338,Lucas,Abreu,M
1339,Luis,Abreu,M
1340,"Luis Gerónimo",Abreu,M
1341,Luiz,Abreu,M
1342,Ovídio,Abreu,M
1343,Raimundo,Abreu,M
1344,Rubens,Abreu,M
1345,Sérgio,Abreu,M
1346,Carlos,Abrevaya,M
1347,Jozef,Abrham,M
1348,Josef,Abrhám,M
1349,Patrick,Abrial,M
1350,Didier,Abribat,M
1351,Jean-Pascal,Abribat,M
1352,Jean-Paul,Abribat,M
1353,Andrei,Abrikosov,M
1354,Grigori,Abrikosov,M
1355,Luis,Abril,M
1356,Pierre,Abrilain,M
1357,Martín,Abriqueta,M
1358,Khosrow,Abrishami,M
1359,Manuel,"Abro del Val",M
1360,Holger,Abro,M
1361,Rubén,Abrojo,M
1362,Werner,Abrolat,M
1363,Viktor,Abrosimov,M
1364,Vladimir,Abrosimov,M
1365,Lawrence,Abrott,M
1366,"Abdel Ali",Abrouk,M
1367,Arlene,Abru,M
1368,Stephen,Abrums,M
1369,Pedro,Abrunhosa,M
1370,Panopea,Abrupta,M
1371,Sal,Abruscato,M
1372,Alberto,Abruzzese,M
1373,Frank,Abruzzese,M
1374,William,Abruzzi,M
1375,"Ben L.",Abruzzo,M
1376,Michele,Abruzzo,M
1377,Ray,Abruzzo,M
1378,Tony,Abruzzo,M
1379,Ed,Abry,M
1380,Jonas,Abry,M
1381,"Mahamat Ahmat",Absakine,M
1382,Johan,Absalonsen,M
1383,Jashub,Absher,M
1384,Mitch,Abshere,M
1385,Marcel,Absil,M
1386,Vincent,Absil,M
1387,Joe,Absolom,M
1388,Lee,Absolom,M
1389,Malcolm,Absolom,M
1390,Steve,Abson,M
1391,Ab,Abspoel,M
1392,Bert,Abspoel,M
1393,Dean,Abston,M
1394,Kenny,Abston,M
1395,Ghirmai,Abtenas,M
1396,Matt,Abts,M
1397,Ahmed,"Abu Al Shook",M
1398,Kahled,"Abu Ali",M
1400,"Abdel Menam","Abu El Fatouh",M
1401,Abdulrahman,"Abu Gassem",M
1402,Azman,"Abu Hassan",M
1403,Hussein,"Abu Hassan",M
1404,Ghassan,"Abu Libda",M
1406,Kamal,"Abu Raya",M
1407,Ahmad,"Abu Sal'oum",M
1408,Djamel,Abu,M
1409,Shmuel,Abu,M
1410,"Hannin Eisa",Abu-Alhumos,M
1411,"Mohammad Eisa",Abu-Alhumos,M
1412,Mumia,Abu-Jamal,M
1413,Mahmud,Abu-Jazi,M
1414,Ibrahim,Abu-Jummah,M
1415,Bilal,Abu-Satilah,M
1416,Yussuf,Abu-Warda,M
1417,Ziad,Abu-Zayyad,M
1418,Avi,Abuav,M
1419,Earnest,Abuba,M
1420,Ernest,Abuba,M
1421,Ahmed,Abubaia,M
1422,Rafik,Abubakar,M
1423,Shukri,Abubakar,M
1424,Adalyat,Abubekirov,M
1425,James,Abucewicz,M
1426,Mariano,Abud,M
1427,"Miguel Ángel",Abud,M
1428,Rob,Abuda,M
1429,Mohammed,Abudin,M
1430,Tahira,Abudlkar,M
1431,Abijiang,Abudo,M
1432,Tommy,Abuel,M
1433,Mustafa,Abuelhija,M
1434,Alberto,Abuelo,M
1435,El,Abuelo,M
1436,Los,"Abuelos de la Nada",M
1437,Adam,Abugov,M
1438,Jeff,Abugov,M
1439,Tyler,Abugov,M
1440,Yousef,Abuhamdeh,M
1441,André,Abujamra,M
1442,Antonio,Abujamra,M
1443,Antônio,Abujamra,M
1444,Ramunas,Abukevicius,M
1445,Nadav,Abuksis,M
1446,Adam,Abulafia,M
1447,Mario,Abularach,M
1448,Aymann,Abuloff,M
1449,Boy,Abunda,M
1450,Daniel,Abundis,M
1451,Gökhan,Abur,M
1452,Birzhan,Aburakhmanov,M
1453,Robert,Aburbe,M
1454,Joe,Aburdene,M
1455,Said,Aburish,M
1456,"José Luis",Aburto,M
1457,Basar,Abuschinow,M
1458,Bob,Abuse,M
1459,Murad,Abuseytov,M
1460,Ernest,Abush,M
1461,Muhamed,Abusite,M
1462,Rami,Abusite,M
1463,Jari,Abusuis,M
1464,Omar,Abusuis,M
1465,Alon,Abutbul,M
1466,Lyle,Abvajee,M
1467,K.,Abylov,M
1468,Melis,Abzalov,M
1469,João,Acaiabe,M
1470,"João Batista",Acaibe,M
1471,Al,Acain,M
1472,Francesco,Acampora,M
1473,Franco,Acampora,M
1474,Michael,Acampora,M
1475,Francisco,Acanché,M
1476,Mariachi,Acapulco,M
1477,Adnan,Acar,M
1478,Bernardo,Acar,M
1479,Ejder,Acar,M
1480,Kayahan,Acar,M
1481,Numan,Acar,M
1482,Salih,Acar,M
1483,Sertan,Acar,M
1484,Fernando,Acaso,M
1485,Félix,Acaso,M
1487,Diego,Acauan,M
1488,Joseph,Acavedo,M
1489,Zar,Acayan,M
1490,Emile,Accar,M
1491,Ivan,Accardi,M
1492,Nello,Accardi,M
1493,Joey,Accardo,M
1494,Michael,Accardo,M
1495,Tommaso,Accardo,M
1496,Franck,Accart,M
1497,Franco,Accatino,M
1498,Horacio,Accavallo,M
1499,Joseph,Accerelli,M
1500,Cesare,Accetta,M
1501,Mike,Acciaiolli,M
1502,Pablo,Acciardi,M
1504,Michael,Acciarito,M
1505,Frank,Acciarto,M
1506,Rob,Acciavatti,M
1507,Michele,Accidenti,M
1508,Luis,Accinelli,M
1509,Renard,Accioli,M
1511,Carlos,Accioly,M
1512,Chico,Accioly,M
1513,Nilson,Accioly,M
1514,Mike,Accion,M
1515,Charlie,Accivatti,M
1516,Arnaud,Acclement,M
1517,John,Accola,M
1518,Raymond,Accolas,M
1519,Tonino,Accolla,M
1520,Antonino,Accomando,M
1521,Jim,Accomando,M
1522,Vitto,Acconci,M
1523,Edo,Acconi,M
1524,Fabrizio,Accordino,M
1525,Roberto,Accornero,M
1526,Stefano,Accorsi,M
1527,Claudio,Accosta,M
1528,Peter,Accosta,M
1529,Rudolph,Accosta,M
1530,Efrem,Accurso,M
1531,Roberto,Accurso,M
1532,Thomas,Acda,M
1533,Goodman,Ace,M
1534,Isac,Ace,M
1536,Martin,Ace,M
1537,"Mellow Man",Ace,M
1539,Steve,Ace,M
1540,Wesley,Ace,M
1541,Mario,Acea,M
1542,Antonio,Acebal,M
1543,Óscar,Acebal,M
1544,"José Antonio",Acebes,M
1545,Carlos,Acedo,M
1546,Davis,Acedo,M
1547,Joey,Acedo,M
1548,Vicente,Acedo,M
1549,Giovanni,Acelti,M
1550,David,Acer,M
1551,"Julio César",Acera,M
1552,Santiago,Acera,M
1553,Alessandro,Acerbi,M
1554,Angelo,Acerbi,M
1555,Riccardo,Acerbi,M
1556,Wando,Acerbi,M
1557,Michel,Acerbo,M
1558,Hermie,Acereda,M
1559,"Julio C.",Acerete,M
1560,Paul,Acerno,M
1561,Gerard,Acero,M
1562,Johnny,Acero,M
1563,Ricardo,Acero,M
1564,Óscar,Acero,M
1565,Raymond,Aceto,M
1566,"Pedro Ignacio",Aceval,M
1567,Art,Acevebo,M
1568,"Agustín (I)",Acevedo,M
1569,"Alberto (II)",Acevedo,M
1570,Andree,Acevedo,M
1571,Anthony,Acevedo,M
1572,Armando,Acevedo,M
1574,Benny,Acevedo,M
1575,"Carlos (I)",Acevedo,M
1576,"Carlos (II)",Acevedo,M
1577,Danny,Acevedo,M
1578,Fabio,Acevedo,M
1579,Federico,Acevedo,M
1580,Gilberto,Acevedo,M
1581,Gustavo,Acevedo,M
1582,"Horacio (II)",Acevedo,M
1583,Israel,Acevedo,M
1584,Jon,Acevedo,M
1585,Kirk,Acevedo,M
1586,Luis,Acevedo,M
1587,"Luis Enrique",Acevedo,M
1588,Nelson,Acevedo,M
1589,Peter,Acevedo,M
1590,Rafael,Acevedo,M
1591,Raymond,Acevedo,M
1592,Roberto,Acevedo,M
1593,Ronnie,Acevedo,M
1594,Stephen,Acevedo,M
1595,Toneey,Acevedo,M
1596,Victor,Acevedo,M
1597,Yamandú,Acevedo,M
1598,Alejandro,Acevedo-Gutiérrez,M
1599,Luis,"Aceves Castañeda",M
1600,Miguel,"Aceves Mejía",M
1601,Carlos,Aceves,M
1602,Harold,Aceves,M
1603,Heriberto,Aceves,M
1604,Hugo,Aceves,M
1605,Leonardo,Aceves,M
1606,"Manuel Diaz",Acevez,M
1607,Omar,Acevez,M
1608,Harold,Acey,M
1609,Robert,Acey,M
1610,Mustafa,Achaara,M
1611,Jean,Achache,M
1612,Said,Achaibou,M
1613,Eduardo,Achar,M
1614,Mauricio,Achar,M
1615,Ravi,Achar,M
1616,Basile,Achara,M
1617,"Marcel (I)",Achard,M
1618,Olivier,Achard,M
1619,Paul,Achard,M
1620,Ganesh,Acharya,M
1621,Maximilian,Achatz,M
1622,Jon,Achaval,M
1623,Sebastian,Achaval,M
1624,Koduru,Achayya,M
1625,Maqbool,Achchan,M
1626,Patrick,Achdjian,M
1627,Carlos,Ache,M
1628,Don,Achen,M
1629,Eric,Achen,M
1630,Amomen,Achenguadi,M
1631,Gavino,Achenza,M
1632,Marco,Achenza,M
1633,Ernesto,Acher,M
1634,Dean,Acheson,M
1635,J.,Acheson,M
1636,"James (I)",Acheson,M
1637,"James (II)",Acheson,M
1638,"James (III)",Acheson,M
1639,John,Acheson,M
1640,Mark,Acheson,M
1641,"Mark D.",Acheson,M
1642,Matt,Acheson,M
1643,Freddy,Achiang,M
1644,Nobusuke,Achiba,M
1645,Shinsuke,Achiba,M
1646,Israel,Achig,M
1647,Eric,Achille,M
1648,Felix,Achille,M
1649,Damian,Achilles,M
1650,Damien,Achilles,M
1651,Harry,Achilles,M
1652,Jacques,Achilles,M
1653,Sebastian,Achilles,M
1654,Uwe,Achilles,M
1655,Enrico,Achilli,M
1656,Riccardo,Achilli,M
1657,Toti,Achilli,M
1658,Francisco,Achiu,M
1659,David,Achkar,M
1660,Elias,Achkar,M
1661,Marof,Achkar,M
1662,Samih,Achkouti,M
1663,Carl,Achleitner,M
1664,Friedrich,Achleitner,M
1665,Adurrazack,Achmat,M
1666,Jorge,Achoa,M
1667,Rodrigo,Achondo,M
1668,John,Achorn,M
1669,Lotfi,Achour,M
1670,Abdelwahab,Achouri,M
1671,Stanimir,Achov,M
1672,Saman,Achraf,M
1673,Johannes,Achtelik,M
1674,Leo,Achten,M
1675,Mark,Achtenberg,M
1676,Fritz,Achterberg,M
1677,Andreas,Achternbusch,M
1678,Herbert,Achternbusch,M
1679,Arnie,Achtman,M
1680,Michael,Achtman,M
1681,Ali,Achtouk,M
1682,Spencer,Achtymichuk,M
1683,Ignacio,Achurra,M
1684,Patricio,Achurra,M
1685,Diego,Achury,M
1686,Vinny,Achutha,M
1687,Sajoldej,Achwaranon,M
1688,Antal,Achász,M
1689,Héctor,Achával,M
1690,Skid,Acid,M
1691,Dick,Acidsoxx,M
1692,Tony,Acierto,M
1693,Peker,Acikalin,M
1694,Dejan,Acimovic,M
1695,Andrej,Acin,M
1696,Ángel,Acinas,M
1697,Luis,Acinella,M
1698,Roberto,Acinelli,M
1699,James,Ackel,M
1700,J.J.,Ackell,M
1701,Aaron,Acker,M
1702,Anthony,Acker,M
1703,Ben,Acker,M
1704,Berko,Acker,M
1705,"Eugene (II)",Acker,M
1706,Jonny,Acker,M
1707,Norman,Acker,M
1708,Ron,Acker,M
1709,Steve,Acker,M
1710,Trey,Acker,M
1711,Chris,Ackerknecht,M
1712,John,"Ackerman Jr.",M
1713,A.D.,Ackerman,M
1714,Al,Ackerman,M
1715,Alexandre,Ackerman,M
1716,Boyd,Ackerman,M
1717,Bradley,Ackerman,M
1718,Bruce,Ackerman,M
1719,Chris,Ackerman,M
1720,"Don (II)",Ackerman,M
1721,"Don (III)",Ackerman,M
1722,"Forrest J",Ackerman,M
1723,Howard,Ackerman,M
1724,"J. Hunter",Ackerman,M
1725,"Jack (I)",Ackerman,M
1726,James,Ackerman,M
1727,Jan,Ackerman,M
1728,John,Ackerman,M
1729,Josh,Ackerman,M
1730,Karl,Ackerman,M
1731,Luca,Ackerman,M
1732,Mike,Ackerman,M
1733,Nelson,Ackerman,M
1734,Noah,Ackerman,M
1735,Peter,Ackerman,M
1736,Randy,Ackerman,M
1737,"Robert (I)",Ackerman,M
1738,Ron,Ackerman,M
1739,Sherri,Ackerman,M
1740,Stanley,Ackerman,M
1741,Walter,Ackerman,M
1742,Will,Ackerman,M
1743,"William (II)",Ackerman,M
1744,Willis,Ackerman,M
1745,Woolsey,Ackerman,M
1746,Louis,Ackerman-Oerton,M
1747,Curt,Ackermann,M
1748,Hermann,Ackermann,M
1749,"Kurt (I)",Ackermann,M
1750,"Kurt (II)",Ackermann,M
1751,Martin,Ackermann,M
1752,Rainer,Ackermann,M
1753,Ralf,Ackermann,M
1754,Thilo,Ackermann,M
1755,Willi,Ackermann,M
1756,Jan,Ackermans,M
1757,Maxi,Ackers,M
1758,David,Ackert,M
1759,Ramin,Ackert,M
1760,Richard,Acket,M
1761,Rasmus,Acking,M
1762,Randi,Ackiwenzie,M
1763,Joss,Ackland,M
1764,Oliver,Ackland,M
1765,Ray,Ackland,M
1766,Rodney,Ackland,M
1767,Joseph,Ackler,M
1768,Alan,Ackles,M
1769,David,Ackles,M
1770,Dean,Ackles,M
1771,Jensen,Ackles,M
1772,Ken,Ackles,M
1773,Jonathan,Ackley,M
1774,Andrew,Ackman,M
1775,Cole,Ackman,M
1776,Felix,Ackman,M
1777,Bill,Ackridge,M
1778,David,Ackridge,M
1779,James,Ackrin,M
1780,Anthony,Ackroyd,M
1781,David,Ackroyd,M
1782,"Jack (I)",Ackroyd,M
1783,"Jack (II)",Ackroyd,M
1784,Peter,Ackroyd,M
1785,Timothy,Ackroyd,M
1786,Thilo,Acksel,M
1787,O.J.,Ackson,M
1788,E.N.,Ackter,M
1790,Gerhard,Acktun,M
1791,Wakefield,Ackuaku,M
1792,Wolf,Ackva,M
1793,Mauricio,Acle,M
1794,Fadh,Acloque,M
1795,Damien,Acoca,M
1796,Kauwela,Acocella,M
1797,Paul,Acocella,M
1798,Bimbo,Acock,M
1799,Kerry,Acock,M
1800,Coy,Acoks,M
1801,"Reed Derwin",Acol,M
1802,Giovanni,Acolati,M
1803,Sims,Acolatse,M
1804,Tony,Acone,M
1805,Francesco,"Aconito Deribatti",M
1806,Gabriel,"Acopa S.",M
1807,Derek,Acorah,M
1808,Aron,Acord,M
1809,Art,Acord,M
1810,David,Acord,M
1811,Joe,Acord,M
1812,Lance,Acord,M
1813,Leon,Acord,M
1814,Rua,Acorn,M
1815,Roberto,"Acosta Cazares",M
1816,Damián,"Acosta Esparza",M
1817,Luis,"Acosta García",M
1818,Luis,"Acosta Moro",M
1819,Andrés,Acosta,M
1820,Angel,Acosta,M
1821,Anibal,Acosta,M
1822,"Armando (I)",Acosta,M
1823,Balbino,Acosta,M
1824,Boy,Acosta,M
1825,"Carlos (I)",Acosta,M
1826,"Carlos (III)",Acosta,M
1827,"Carlos (IV)",Acosta,M
1828,Cayetano,Acosta,M
1829,Cesar,Acosta,M
1830,Dario,Acosta,M
1831,David,Acosta,M
1832,Dennis,Acosta,M
1834,Eduardo,Acosta,M
1835,Eleuterio,Acosta,M
1836,Elio,Acosta,M
1837,"Emilio (I)",Acosta,M
1838,"Enrique (I)",Acosta,M
1839,Eric,Acosta,M
1840,"Francisco (I)",Acosta,M
1841,"Francisco (III)",Acosta,M
1842,Frazer,Acosta,M
1843,Gladiuska,Acosta,M
1844,Gregorio,Acosta,M
1845,Harvey,Acosta,M
1846,Heriberto,Acosta,M
1847,Horacio,Acosta,M
1848,"Hugo (I)",Acosta,M
1849,"Hugo (II)",Acosta,M
1850,Humberto,Acosta,M
1851,Héctor,Acosta,M
1852,"Jalen James",Acosta,M
1853,Jesse,Acosta,M
1854,John,Acosta,M
1855,"José (II)",Acosta,M
1856,"José Alberto",Acosta,M
1858,"José Maria",Acosta,M
1859,Juan,Acosta,M
1860,"Juan Pablo",Acosta,M
1861,Julian,Acosta,M
1862,"Leonardo (I)",Acosta,M
1863,Luciano,Acosta,M
1864,Manuel,Acosta,M
1865,Mariluz,Acosta,M
1866,"Mario (II)",Acosta,M
1867,"Miguel Alvares",Acosta,M
1868,Miniong,Acosta,M
1869,Modesto,Acosta,M
1870,Octávio,Acosta,M
1871,Oscar,Acosta,M
